ORF,RANK,BIN,evo_rate_norm
YFR040W,2121.0,1Medlow,0.38305941845764857
YFR041C,4447.0,4High,0.8031424959364276
YFR042W,4891.0,4High,0.8833303232797544
YFR043C,5239.0,4High,0.9461802420083077
YFR044C,802.0,0Low,0.1448437782192523
YFR045W,3113.0,2Medium,0.5622178074769731
YFR046C,5368.0,4High,0.9694780567094095
YFR047C,1029.0,0Low,0.18584070796460178
YFR048W,2278.0,2Medium,0.4114141231713925
YFR049W,4766.0,4High,0.8607549214376016
YFR050C,900.0,0Low,0.16254289326350008
YFR051C,1543.0,1Medlow,0.27867076033953403
YFR052W,2189.0,1Medlow,0.39534043705977967
YFR053C,845.0,0Low,0.15260971645295288
YFR055W,2048.0,1Medlow,0.3698753837818313
YGL001C,571.0,0Low,0.10312443561495395
YGL002W,4120.0,3Medhigh,0.7440852447173559
YGL003C,1023.0,0Low,0.18475708867617843
YGL004C,4937.0,4High,0.8916380711576666
YGL005C,4692.0,4High,0.8473902835470472
YGL006W,1621.0,1Medlow,0.29275781108903737
YGL008C,286.0,0Low,0.05165251941484558
YGL009C,445.0,0Low,0.08036843055806393
YGL010W,3696.0,3Medhigh,0.6675094816687737
YGL011C,468.0,0Low,0.08452230449702004
YGL012W,1065.0,0Low,0.19234242369514176
YGL013C,3517.0,3Medhigh,0.6351815062308109
YGL014W,2765.0,2Medium,0.4993678887484197
YGL015C,5349.0,4High,0.9660465956294022
YGL016W,3206.0,2Medium,0.5790139064475348
YGL017W,3702.0,3Medhigh,0.668593100957197
YGL018C,2619.0,2Medium,0.47299981939678526
YGL019W,511.0,0Low,0.0922882427307206
YGL020C,4909.0,4High,0.8865811811450244
YGL021W,3373.0,3Medhigh,0.6091746433086509
YGL022W,581.0,0Low,0.10493046776232617
YGL023C,4065.0,3Medhigh,0.7341520679068088
YGL025C,4650.0,4High,0.8398049485280838
YGL026C,558.0,0Low,0.10077659382337005
YGL027C,2506.0,2Medium,0.4525916561314791
YGL028C,3886.0,3Medhigh,0.7018240924688459
YGL029W,2052.0,1Medlow,0.3705977966407802
YGL030W,24.0,0Low,0.004334477153693336
YGL031C,393.0,0Low,0.07097706339172838
YGL032C,4882.0,4High,0.8817048943471194
YGL033W,3794.0,3Medhigh,0.6852085967130215
YGL035C,3684.0,3Medhigh,0.665342243091927
YGL036W,4935.0,4High,0.8912768647281921
YGL037C,1997.0,1Medlow,0.36066461983023296
YGL038C,4107.0,3Medhigh,0.7417374029257721
YGL039W,2912.0,2Medium,0.5259165613147914
YGL040C,325.0,0Low,0.05869604478959725
YGL041W-A,2869.0,2Medium,0.5181506230810908
YGL043W,1735.0,1Medlow,0.31334657756908074
YGL044C,1344.0,1Medlow,0.2427307206068268
YGL045W,3010.0,2Medium,0.5436156763590392
YGL047W,4247.0,3Medhigh,0.7670218529889832
YGL048C,104.0,0Low,0.018782734332671122
YGL049C,3172.0,2Medium,0.5728733971464692
YGL050W,3836.0,3Medhigh,0.6927939317319848
YGL051W,5521.0,4High,0.9971103485642044
YGL054C,381.0,0Low,0.06880982481488171
YGL055W,972.0,0Low,0.1755463247245801
YGL056C,1712.0,1Medlow,0.30919270363012463
YGL057C,5286.0,4High,0.9546685931009572
YGL058W,103.0,0Low,0.0186021311179339
YGL059W,1272.0,1Medlow,0.2297272891457468
YGL060W,4781.0,4High,0.8634639696586599
YGL061C,4269.0,3Medhigh,0.7709951237132021
YGL062W,351.0,0Low,0.06339172837276504
YGL063W,4613.0,4High,0.8331226295828066
YGL064C,2916.0,2Medium,0.5266389741737403
YGL065C,2422.0,2Medium,0.43742098609355246
YGL066W,3483.0,3Medhigh,0.6290409969297454
YGL067W,2996.0,2Medium,0.5410872313527181
YGL068W,2661.0,2Medium,0.4805851544157486
YGL070C,68.0,0Low,0.012281018602131119
YGL071W,4181.0,3Medhigh,0.7551020408163265
YGL073W,3646.0,3Medhigh,0.6584793209319126
YGL075C,5338.0,4High,0.9640599602672928
YGL076C,126.0,0Low,0.022756005056890013
YGL077C,827.0,0Low,0.14935885858768286
YGL078C,1045.0,0Low,0.18873035940039734
YGL079W,3656.0,3Medhigh,0.6602853530792848
YGL080W,1102.0,0Low,0.199024742640419
YGL081W,5308.0,4High,0.9586418638251761
YGL082W,2308.0,2Medium,0.41683221961350914
YGL083W,3242.0,2Medium,0.5855156221780747
YGL084C,1717.0,1Medlow,0.3100957197038107
YGL085W,2967.0,2Medium,0.5358497381253386
YGL086W,3471.0,3Medhigh,0.6268737583528987
YGL087C,402.0,0Low,0.07260249232436337
YGL089C,4750.0,4High,0.857865270001806
YGL090W,5329.0,4High,0.9624345313346577
YGL091C,492.0,0Low,0.08885678165071338
YGL092W,4172.0,3Medhigh,0.7534766118836915
YGL093W,5184.0,4High,0.9362470651977606
YGL094C,1326.0,1Medlow,0.2394798627415568
YGL095C,2003.0,1Medlow,0.36174823911865633
YGL096W,4462.0,4High,0.805851544157486
YGL097W,1286.0,1Medlow,0.2322557341520679
YGL098W,4112.0,3Medhigh,0.7426404189994582
YGL099W,635.0,0Low,0.11468304135813617
YGL100W,911.0,0Low,0.16452952862560954
YGL101W,2175.0,1Medlow,0.39281199205345857
YGL103W,83.0,0Low,0.014990066823189452
YGL104C,3900.0,3Medhigh,0.704352537475167
YGL105W,1379.0,1Medlow,0.24905183312262957
YGL106W,934.0,0Low,0.16868340256456565
YGL107C,4069.0,3Medhigh,0.7348744807657577
YGL108C,5219.0,4High,0.9425681777135633
YGL110C,3782.0,3Medhigh,0.6830413581361748
YGL111W,4109.0,3Medhigh,0.7420986093552465
YGL112C,655.0,0Low,0.11829510565288062
YGL113W,4527.0,4High,0.8175907531154054
YGL114W,925.0,0Low,0.16705797363193065
YGL115W,835.0,0Low,0.15080368430558064
YGL116W,1168.0,1Medlow,0.21094455481307567
YGL117W,5383.0,4High,0.9721871049304678
YGL119W,2191.0,1Medlow,0.39570164348925413
YGL120C,205.0,0Low,0.03702365902113058
YGL121C,3030.0,2Medium,0.5472277406537837
YGL122C,1437.0,1Medlow,0.2595268195773885
YGL123W,115.0,0Low,0.020769369694780566
YGL124C,3995.0,3Medhigh,0.7215098428752031
YGL125W,614.0,0Low,0.11089037384865451
YGL126W,5238.0,4High,0.9459996387935705
YGL127C,2138.0,1Medlow,0.3861296731081813
YGL128C,4890.0,4High,0.8831497200650171
YGL129C,2991.0,2Medium,0.5401842152790319
YGL130W,871.0,0Low,0.15730540003612065
YGL131C,4481.0,4High,0.8092830052374932
YGL133W,3770.0,3Medhigh,0.6808741195593282
YGL134W,4684.0,4High,0.8459454578291493
YGL135W,138.0,0Low,0.02492324363373668
YGL136C,2148.0,1Medlow,0.38793570525555354
YGL137W,1375.0,1Medlow,0.24832942026368068
YGL138C,4971.0,4High,0.8977785804587322
YGL139W,1631.0,1Medlow,0.2945638432364096
YGL140C,1301.0,1Medlow,0.23496478237312624
YGL141W,3191.0,2Medium,0.5763048582264765
YGL142C,4700.0,4High,0.8488351092649449
YGL143C,1711.0,1Medlow,0.3090121004153874
YGL144C,1775.0,1Medlow,0.32057070615856964
YGL145W,4299.0,3Medhigh,0.7764132201553188
YGL146C,5010.0,4High,0.9048221058334839
YGL147C,618.0,0Low,0.1116127867076034
YGL148W,269.0,0Low,0.04858226476431281
YGL150C,1511.0,1Medlow,0.2728914574679429
YGL151W,3151.0,2Medium,0.5690807296369875
YGL153W,4861.0,4High,0.8779122268376377
YGL154C,5302.0,4High,0.9575582445367528
YGL155W,3796.0,3Medhigh,0.6855698031424959
YGL156W,924.0,0Low,0.16687737041719342
YGL157W,2727.0,2Medium,0.49250496658840526
YGL158W,4782.0,4High,0.8636445728733971
YGL159W,5036.0,4High,0.9095177894166516
YGL160W,4841.0,4High,0.8743001625428932
YGL161C,3918.0,3Medhigh,0.707603395340437
YGL162W,4629.0,4High,0.8360122810186021
YGL163C,838.0,0Low,0.1513454939497923
YGL164C,2533.0,2Medium,0.45746794292938414
YGL166W,5259.0,4High,0.9497923063030522
YGL167C,651.0,0Low,0.11757269279393173
YGL169W,2587.0,2Medium,0.46722051652519414
YGL170C,4831.0,4High,0.872494130395521
YGL171W,1411.0,1Medlow,0.2548311359942207
YGL172W,2958.0,2Medium,0.5342243091927036
YGL173C,1666.0,1Medlow,0.3008849557522124
YGL174W,5186.0,4High,0.9366082716272349
YGL175C,4826.0,4High,0.8715911143218349
YGL176C,5412.0,4High,0.9774245981578472
YGL178W,1876.0,1Medlow,0.3388116308470291
YGL179C,4680.0,4High,0.8452230449702005
YGL180W,1763.0,1Medlow,0.31840346758172294
YGL181W,2962.0,2Medium,0.5349467220516525
YGL183C,3895.0,3Medhigh,0.703449521401481
YGL184C,1057.0,0Low,0.19089759797724398
YGL185C,3899.0,3Medhigh,0.7041719342604298
YGL186C,1732.0,1Medlow,0.31280476792486905
YGL187C,782.0,0Low,0.14123171392450787
YGL189C,17.0,0Low,0.0030702546505327797
YGL190C,524.0,0Low,0.0946360845223045
YGL191W,707.0,0Low,0.1276864728192162
YGL192W,3377.0,3Medhigh,0.6098970561675998
YGL194C,535.0,0Low,0.09662271988441394
YGL195W,1913.0,1Medlow,0.3454939497923063
YGL196W,2682.0,2Medium,0.48437782192523027
YGL197W,2354.0,2Medium,0.42513996749142136
YGL198W,4223.0,3Medhigh,0.7626873758352899
YGL200C,819.0,0Low,0.14791403286978508
YGL201C,750.0,0Low,0.13545241105291675
YGL202W,1091.0,0Low,0.19703810727830956
YGL203C,3520.0,3Medhigh,0.6357233158750226
YGL205W,1052.0,0Low,0.1899945819035579
YGL206C,512.0,0Low,0.09246884594545783
YGL207W,416.0,0Low,0.07513093733068449
YGL208W,3444.0,3Medhigh,0.6219974715549936
YGL209W,3050.0,2Medium,0.5508398049485281
YGL210W,653.0,0Low,0.11793389922340618
YGL211W,1613.0,1Medlow,0.2913129853711396
YGL212W,4597.0,4High,0.830232978147011
YGL213C,2043.0,1Medlow,0.36897236770814523
YGL215W,3506.0,3Medhigh,0.6331948708687014
YGL216W,1871.0,1Medlow,0.33790861477334294
YGL219C,3221.0,2Medium,0.5817229546685931
YGL220W,2453.0,2Medium,0.44301968575040634
YGL221C,3023.0,2Medium,0.545963518150623
YGL222C,5160.0,4High,0.9319125880440672
YGL223C,5198.0,4High,0.9387755102040817
YGL224C,2335.0,2Medium,0.4217085064114141
YGL225W,844.0,0Low,0.15242911323821565
YGL226C-A,4328.0,3Medhigh,0.7816507133826982
YGL226W,5002.0,4High,0.903377280115586
YGL227W,2635.0,2Medium,0.4758894708325808
YGL228W,4830.0,4High,0.8723135271807838
YGL229C,4254.0,3Medhigh,0.7682860754921438
YGL231C,3080.0,2Medium,0.5562579013906448
YGL232W,3336.0,3Medhigh,0.6024923243633736
YGL233W,2692.0,2Medium,0.4861838540726025
YGL234W,1119.0,1Medlow,0.2020949972909518
YGL236C,2226.0,2Medium,0.4020227560050569
YGL237C,4940.0,4High,0.8921798808018783
YGL238W,1192.0,1Medlow,0.215279031966769
YGL240W,3318.0,2Medium,0.5992414664981036
YGL241W,3725.0,3Medhigh,0.6727469748961532
YGL242C,1668.0,1Medlow,0.3012461621816868
YGL243W,4424.0,3Medhigh,0.7989886219974716
YGL244W,1209.0,1Medlow,0.2183492866173018
YGL245W,515.0,0Low,0.09301065558966949
YGL246C,1720.0,1Medlow,0.3106375293480224
YGL247W,4899.0,4High,0.8847751489976522
YGL248W,3403.0,3Medhigh,0.6145927397507676
YGL249W,5417.0,4High,0.9783276142315334
YGL250W,4471.0,4High,0.807476973090121
YGL251C,3081.0,2Medium,0.556438504605382
YGL252C,625.0,0Low,0.11287700921076395
YGL253W,483.0,0Low,0.08723135271807839
YGL254W,5046.0,4High,0.9113238215640238
YGL255W,4307.0,3Medhigh,0.7778580458732165
YGL256W,1136.0,1Medlow,0.20516525194148455
YGL257C,4936.0,4High,0.8914574679429293
YGL258W,2925.0,2Medium,0.5282644031063753
YGL259W,5456.0,4High,0.985371139606285
YGL261C,1506.0,1Medlow,0.2719884413942568
YGL262W,5529.0,4High,0.9985551742821023
YGL263W,4880.0,4High,0.881343687917645
YGR001C,1541.0,1Medlow,0.2783095539100596
YGR002C,2153.0,1Medlow,0.38883872132923963
YGR003W,4925.0,4High,0.8894708325808199
YGR004W,3055.0,2Medium,0.5517428210222142
YGR005C,431.0,0Low,0.07783998555174282
YGR006W,4356.0,3Medhigh,0.7867076033953404
YGR007W,2848.0,2Medium,0.5143579555716091
YGR008C,1454.0,1Medlow,0.2625970742279213
YGR009C,3429.0,3Medhigh,0.6192884233339353
YGR010W,403.0,0Low,0.07278309553910059
YGR012W,1304.0,1Medlow,0.2355065920173379
YGR013W,5092.0,4High,0.919631569441936
YGR014W,5507.0,4High,0.9945819035578833
YGR015C,4160.0,3Medhigh,0.7513093733068449
YGR016W,5120.0,4High,0.9246884594545783
YGR017W,3347.0,3Medhigh,0.6044789597254832
YGR019W,1202.0,1Medlow,0.21708506411414122
YGR020C,697.0,0Low,0.12588044067184395
YGR021W,2656.0,2Medium,0.47968213834206247
YGR023W,4478.0,4High,0.8087411955932816
YGR024C,1569.0,1Medlow,0.2833664439227018
YGR026W,4072.0,3Medhigh,0.7354162904099693
YGR027C,179.0,0Low,0.03232797543796279
YGR027W-B,2834.0,2Medium,0.511829510565288
YGR028W,895.0,0Low,0.16163987718981399
YGR029W,2538.0,2Medium,0.45837095900307023
YGR030C,5172.0,4High,0.9340798266209138
YGR031W,4473.0,4High,0.8078381795195955
YGR032W,409.0,0Low,0.07386671482752392
YGR033C,3317.0,2Medium,0.5990608632833665
YGR034W,80.0,0Low,0.014448257178977787
YGR035C,5389.0,4High,0.973270724218891
YGR036C,3671.0,3Medhigh,0.6629944013003432
YGR037C,449.0,0Low,0.08109084341701282
YGR038C-B,3337.0,3Medhigh,0.6026729275781109
YGR038W,851.0,0Low,0.1536933357413762
YGR040W,388.0,0Low,0.07007404731804226
YGR041W,5293.0,4High,0.9559328156041178
YGR042W,5098.0,4High,0.9207151887303594
YGR043C,1204.0,1Medlow,0.21744627054361568
YGR044C,5203.0,4High,0.9396785262777677
YGR046W,1748.0,1Medlow,0.3156944193606646
YGR047C,1124.0,1Medlow,0.20299801336463788
YGR048W,1281.0,1Medlow,0.23135271807838179
YGR049W,3653.0,3Medhigh,0.6597435434350731
YGR052W,2670.0,2Medium,0.4822105833483836
YGR053C,5000.0,4High,0.9030160736861116
YGR054W,1190.0,1Medlow,0.21491782553729458
YGR055W,1329.0,1Medlow,0.24002167238576846
YGR056W,2881.0,2Medium,0.5203178616579375
YGR057C,1980.0,1Medlow,0.3575943651797002
YGR058W,2707.0,2Medium,0.48889290229366084
YGR059W,2784.0,2Medium,0.502799349828427
YGR060W,307.0,0Low,0.055445186924327254
YGR061C,681.0,0Low,0.1229907892360484
YGR062C,4390.0,3Medhigh,0.792848112696406
YGR063C,215.0,0Low,0.0388296911685028
YGR065C,870.0,0Low,0.15712479682138342
YGR066C,4147.0,3Medhigh,0.748961531515261
YGR067C,5107.0,4High,0.9223406176629944
YGR068C,2820.0,2Medium,0.5093010655589669
YGR070W,3619.0,3Medhigh,0.6536030341340076
YGR071C,5278.0,4High,0.9532237673830595
YGR072W,5064.0,4High,0.9145746794292938
YGR074W,3418.0,3Medhigh,0.6173017879718259
YGR075C,4787.0,4High,0.8645475889470833
YGR076C,2884.0,2Medium,0.5208596713021492
YGR077C,5446.0,4High,0.9835651074589128
YGR078C,1014.0,0Low,0.18313165974354342
YGR079W,4449.0,4High,0.8035037023659021
YGR080W,4848.0,4High,0.8755643850460538
YGR081C,4421.0,3Medhigh,0.7984468123532599
YGR082W,1838.0,1Medlow,0.33194870868701465
YGR083C,1478.0,1Medlow,0.2669315513816146
YGR084C,4403.0,3Medhigh,0.7951959544879899
YGR085C,59.0,0Low,0.010655589669496117
YGR086C,317.0,0Low,0.05725121907169948
YGR087C,955.0,0Low,0.1724760700740473
YGR088W,785.0,0Low,0.14177352356871953
YGR089W,4244.0,3Medhigh,0.7664800433447715
YGR090W,1860.0,1Medlow,0.33592197941123353
YGR091W,4658.0,4High,0.8412497742459816
YGR092W,622.0,0Low,0.11233519956655229
YGR093W,4119.0,3Medhigh,0.7439046415026187
YGR094W,886.0,0Low,0.16001444825717898
YGR095C,2914.0,2Medium,0.5262777677442658
YGR096W,3648.0,3Medhigh,0.658840527361387
YGR097W,2083.0,1Medlow,0.3761964962976341
YGR098C,3958.0,3Medhigh,0.714827523929926
YGR099W,5027.0,4High,0.9078923604840167
YGR100W,999.0,0Low,0.1804226115224851
YGR101W,3120.0,2Medium,0.5634820299801336
YGR102C,5267.0,4High,0.95123713202095
YGR103W,1220.0,1Medlow,0.22033592197941124
YGR104C,4008.0,3Medhigh,0.723857684666787
YGR105W,1531.0,1Medlow,0.2765035217626874
YGR106C,5006.0,4High,0.904099692974535
YGR108W,1762.0,1Medlow,0.3182228643669857
YGR109C,3974.0,3Medhigh,0.7177171753657215
YGR109W-A,1234.0,1Medlow,0.22286436698573234
YGR109W-B,4643.0,4High,0.8385407260249232
YGR110W,3138.0,2Medium,0.5667328878454037
YGR111W,3795.0,3Medhigh,0.6853891999277587
YGR112W,3536.0,3Medhigh,0.6386129673108182
YGR113W,4142.0,3Medhigh,0.7480585154415749
YGR116W,476.0,0Low,0.08596713021491782
YGR117C,4732.0,4High,0.854614412136536
YGR118W,105.0,0Low,0.018963337547408345
YGR119C,2383.0,2Medium,0.4303774607188008
YGR120C,3340.0,3Medhigh,0.6032147372223226
YGR121C,993.0,0Low,0.17933899223406177
YGR122W,4438.0,4High,0.8015170670037927
YGR123C,1033.0,0Low,0.18656312082355067
YGR124W,580.0,0Low,0.10474986454758894
YGR125W,1586.0,1Medlow,0.2864366985732346
YGR126W,2331.0,2Medium,0.42098609355246525
YGR127W,3871.0,3Medhigh,0.6991150442477876
YGR128C,3777.0,3Medhigh,0.6821383420624887
YGR129W,4799.0,4High,0.8667148275239299
YGR130C,3850.0,3Medhigh,0.695322376738306
YGR131W,4774.0,4High,0.8621997471554994
YGR132C,730.0,0Low,0.1318403467581723
YGR133W,4500.0,4High,0.8127144663175004
YGR134W,3960.0,3Medhigh,0.7151887303594004
YGR135W,318.0,0Low,0.0574318222864367
YGR136W,2736.0,2Medium,0.49413039552104027
YGR138C,996.0,0Low,0.17988080187827343
YGR140W,3501.0,3Medhigh,0.6322918547950154
YGR141W,2400.0,2Medium,0.4334477153693336
YGR142W,4972.0,4High,0.8979591836734694
YGR143W,1538.0,1Medlow,0.27776774426584794
YGR144W,544.0,0Low,0.09824814881704895
YGR145W,855.0,0Low,0.1544157486003251
YGR146C,4832.0,4High,0.8726747336102583
YGR147C,4387.0,3Medhigh,0.7923063030521943
YGR148C,287.0,0Low,0.051833122629582805
YGR149W,1725.0,1Medlow,0.3115405454217085
YGR150C,4756.0,4High,0.8589488892902294
YGR152C,2032.0,1Medlow,0.36698573234603576
YGR153W,5097.0,4High,0.9205345855156222
YGR154C,4857.0,4High,0.8771898139786888
YGR155W,810.0,0Low,0.14628860393715007
YGR156W,3637.0,3Medhigh,0.6568538919992776
YGR157W,2895.0,2Medium,0.5228463066642586
YGR158C,3668.0,3Medhigh,0.6624525916561315
YGR159C,897.0,0Low,0.16200108361928842
YGR161C,3350.0,3Medhigh,0.6050207693696947
YGR161C-D,2839.0,2Medium,0.5127325266389742
YGR161W-B,3739.0,3Medhigh,0.6752754199024743
YGR162W,2423.0,2Medium,0.4376015893082897
YGR163W,380.0,0Low,0.06862922160014448
YGR165W,2131.0,1Medlow,0.38486545060502075
YGR166W,5130.0,4High,0.9264944916019505
YGR167W,3269.0,2Medium,0.5903919089759798
YGR168C,5486.0,4High,0.9907892360484016
YGR169C,4662.0,4High,0.8419721871049305
YGR169C-A,3290.0,2Medium,0.5941845764854614
YGR170W,2938.0,2Medium,0.5306122448979592
YGR171C,3162.0,2Medium,0.5710673649990969
YGR172C,876.0,0Low,0.15820841610980677
YGR173W,150.0,0Low,0.02709048221058335
YGR174C,1730.0,1Medlow,0.3124435614953946
YGR175C,477.0,0Low,0.08614773342965505
YGR177C,4315.0,3Medhigh,0.7793028715911143
YGR178C,2431.0,2Medium,0.43904641502618746
YGR179C,4772.0,4High,0.861838540726025
YGR180C,1488.0,1Medlow,0.2687375835289868
YGR181W,1465.0,1Medlow,0.2645837095900307
YGR183C,1374.0,1Medlow,0.24814881704894348
YGR184C,1279.0,1Medlow,0.23099151164890735
YGR185C,826.0,0Low,0.14917825537294563
YGR186W,2232.0,2Medium,0.4031063752934802
YGR187C,1142.0,1Medlow,0.2062488712299079
YGR188C,4089.0,3Medhigh,0.738486545060502
YGR189C,4338.0,3Medhigh,0.7834567455300704
YGR191W,2242.0,2Medium,0.40491240744085244
YGR192C,100.0,0Low,0.018060321473722232
YGR193C,4770.0,4High,0.8614773342965505
YGR194C,2777.0,2Medium,0.5015351273252664
YGR195W,349.0,0Low,0.06303052194329059
YGR196C,4661.0,4High,0.8417915838901933
YGR197C,4052.0,3Medhigh,0.7318042261152249
YGR198W,4013.0,3Medhigh,0.7247607007404732
YGR199W,2309.0,2Medium,0.41701282282824637
YGR200C,1893.0,1Medlow,0.3418818854975619
YGR201C,3571.0,3Medhigh,0.6449340798266209
YGR202C,1579.0,1Medlow,0.28517247607007407
YGR203W,4011.0,3Medhigh,0.7243994943109987
YGR204W,1269.0,1Medlow,0.22918547950153512
YGR205W,2510.0,2Medium,0.45331406899042803
YGR206W,4994.0,4High,0.9019324543976883
YGR207C,1799.0,1Medlow,0.324905183312263
YGR208W,3164.0,2Medium,0.5714285714285714
YGR209C,1296.0,1Medlow,0.23406176629944014
YGR210C,315.0,0Low,0.056890012642225034
YGR211W,694.0,0Low,0.1253386310276323
YGR212W,5195.0,4High,0.93823370055987
YGR213C,3749.0,3Medhigh,0.6770814520498465
YGR214W,196.0,0Low,0.035398230088495575
YGR215W,2248.0,2Medium,0.40599602672927576
YGR216C,3874.0,3Medhigh,0.6996568538919993
YGR217W,2411.0,2Medium,0.43543435073144304
YGR218W,522.0,0Low,0.09427487809283006
YGR220C,1397.0,1Medlow,0.2523026909878996
YGR221C,5455.0,4High,0.9851905363915477
YGR222W,5240.0,4High,0.946360845223045
YGR223C,2294.0,2Medium,0.41430377460718804
YGR224W,3817.0,3Medhigh,0.6893624706519776
YGR225W,3253.0,2Medium,0.5875022575401843
YGR227W,2806.0,2Medium,0.5067726205526458
YGR229C,2830.0,2Medium,0.5111070977063392
YGR230W,5432.0,4High,0.9810366624525917
YGR231C,766.0,0Low,0.1383420624887123
YGR232W,2169.0,1Medlow,0.3917283727650352
YGR233C,2251.0,2Medium,0.40653783637348745
YGR234W,2351.0,2Medium,0.42459815784720967
YGR235C,5055.0,4High,0.9129492504966589
YGR236C,4741.0,4High,0.8562398410691711
YGR237C,3228.0,2Medium,0.5829871771717536
YGR238C,4916.0,4High,0.887845403648185
YGR239C,5335.0,4High,0.9635181506230811
YGR240C,430.0,0Low,0.0776593823370056
YGR241C,2915.0,2Medium,0.526458370959003
YGR243W,1201.0,1Medlow,0.21690446089940402
YGR244C,966.0,0Low,0.17446270543615677
YGR245C,976.0,0Low,0.17626873758352898
YGR246C,1104.0,0Low,0.19938594906989343
YGR247W,2804.0,2Medium,0.5064114141231714
YGR248W,3020.0,2Medium,0.5454217085064114
YGR249W,4027.0,3Medhigh,0.7272891457467943
YGR250C,2994.0,2Medium,0.5407260249232436
YGR251W,4433.0,4High,0.8006140509301065
YGR252W,928.0,0Low,0.1675997832761423
YGR253C,334.0,0Low,0.060321473722232254
YGR254W,337.0,0Low,0.06086328336644392
YGR255C,1100.0,0Low,0.19866353621094454
YGR256W,410.0,0Low,0.07404731804226115
YGR257C,1874.0,1Medlow,0.33845042441755463
YGR258C,3247.0,2Medium,0.5864186382517609
YGR260W,654.0,0Low,0.11811450243814339
YGR261C,3215.0,2Medium,0.5806393353801698
YGR262C,1302.0,1Medlow,0.23514538558786346
YGR263C,3937.0,3Medhigh,0.7110348564204443
YGR264C,882.0,0Low,0.1592920353982301
YGR266W,2296.0,2Medium,0.41466498103666244
YGR267C,263.0,0Low,0.04749864547588947
YGR268C,4167.0,3Medhigh,0.7525735958100054
YGR270W,2534.0,2Medium,0.45764854614412137
YGR271C-A,2576.0,2Medium,0.46523388116308473
YGR271W,912.0,0Low,0.16471013184034675
YGR273C,4019.0,3Medhigh,0.7258443200288965
YGR274C,1996.0,1Medlow,0.36048401661549573
YGR275W,5043.0,4High,0.9107820119198121
YGR276C,3354.0,3Medhigh,0.6057431822286437
YGR277C,3661.0,3Medhigh,0.661188369152971
YGR278W,4605.0,4High,0.8316778038649087
YGR279C,2266.0,2Medium,0.4092468845945458
YGR280C,1895.0,1Medlow,0.3422430919270363
YGR281W,908.0,0Low,0.16398771898139786
YGR282C,570.0,0Low,0.10294383240021672
YGR283C,5062.0,4High,0.9142134729998194
YGR284C,1656.0,1Medlow,0.2990789236048402
YGR285C,863.0,0Low,0.15586057431822287
YGR286C,775.0,0Low,0.1399674914213473
YGR287C,1433.0,1Medlow,0.2588044067184396
YGR288W,3767.0,3Medhigh,0.6803323099151165
YGR289C,3528.0,3Medhigh,0.6371681415929203
YGR292W,1642.0,1Medlow,0.2965504785985191
YGR294W,1319.0,1Medlow,0.23821564023839625
YGR295C,5527.0,4High,0.9981939678526278
YGR296W,4920.0,4High,0.8885678165071338
YHL001W,229.0,0Low,0.04135813617482391
YHL002W,3159.0,2Medium,0.5705255553548854
YHL003C,1736.0,1Medlow,0.31352718078381797
YHL004W,2569.0,2Medium,0.4639696586599241
YHL006C,5492.0,4High,0.991872855336825
